"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL81";"RALOXIFENE";"4";"473.59";"1";"6.08";"RALOXIFENE";"Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4";"Ki";"";"";"";"";"";"Note: corresponding IC50 reported as Active";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL832";"SULFINPYRAZONE";"4";"404.49";"0";"3.8";"SULFINPYRAZONE";"[O-][S+](CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3)c4ccccc4";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL611";"TERAZOSIN";"4";"387.44";"0";"1.06";"TERAZOSIN";"COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL433257";"HARRINGTONINE";"0";"531.6";"1";"2.19";"HARRINGTONINE";"COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN5CCC[C@]25C=C1OC";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL685";"MEBENDAZOLE";"4";"295.3";"0";"2.97";"MEBENDAZOLE";"COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL635";"PREDNISONE";"4";"358.43";"0";"1.77";"PREDNISONE";"C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL524100";"MALABARICONE C";"0";"358.43";"0";"4.67";"4";"Oc1ccc(CCCCCCCCC(=O)c2c(O)cccc2O)cc1O";"Ki";"'='";"5860";"nM";"5.23";"";"";"UO_0000065";"14.6";"0.27";"0.56";"5.34";"False";"CHEMBL3822268";"Mixed inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate incubated for 30 mins by Lineweaver-Burk plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817788";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";""
"CHEMBL277474";"ANTIPYRINE";"4";"188.23";"0";"1.48";"ANTIPYRINE";"CN1N(C(=O)C=C1C)c2ccccc2";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL541";"BENZOIC ACID";"4";"122.12";"0";"1.38";"BENZOIC ACID";"OC(=O)c1ccccc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL423192";"ANISOMYCIN";"0";"265.31";"0";"0.5";"ANISOMYCIN";"COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(=O)C)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL3819247";"";"0";"391.47";"0";"4";"25";"COc1ccc2C\C(=C/C3CCN(Cc4ccc5OCOc5c4)CC3)\C(=O)c2c1";"Ki";"'='";"39670";"nM";"4.4";"";"";"UO_0000065";"11.24";"0.21";"0.4";"9.17";"False";"CHEMBL3821970";"Mixed inhibition of human erythrocytes AchE using acetylthiocholine iodide as substrate incubated for 20 mins by Lineweaver-Burk plot analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817803";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2016";""
"CHEMBL3819574";"";"0";"377.48";"0";"4.28";"24";"COc1cccc(CN2CCC(CC2)\C=C\3/Cc4cccc(OC)c4C3=O)c1";"Ki";"'='";"17230";"nM";"4.76";"";"";"UO_0000065";"12.62";"0.23";"0.48";"12.29";"False";"CHEMBL3821971";"Non-competitive inhibition of human erythrocytes AchE using acetylthiocholine iodide as substrate incubated for 20 mins by Lineweaver-Burk plot analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817803";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2016";""
"CHEMBL406";"INDAPAMIDE";"4";"365.84";"0";"2.08";"INDAPAMIDE";"CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL211501";"ANTIMYCIN A";"0";"548.63";"1";"3.48";"ANTIMYCIN A";"CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1371125";"BENZO[E]PYRENE";"0";"252.32";"1";"5.74";"BENZO[E]PYRENE";"c1ccc2c(c1)c3cccc4ccc5cccc2c5c34";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL508338";"THIMEROSAL";"4";"";"";"";"THIMEROSAL";"";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1812849";"DIPHENYL ETHANEDIOAT";"0";"242.23";"0";"2.2";"4";"O=C(Oc1ccccc1)C(=O)Oc2ccccc2";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816216";"Inhibition of human acetylcholinesterase using acetylthiocholine as substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811796";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";""
"CHEMBL56564";"TROPISETRON";"4";"284.36";"0";"2.95";"TROPISETRON";"CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)c3c[nH]c4ccccc34";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL33";"LEVOFLOXACIN";"4";"361.37";"0";"1.54";"LEVOFLOXACIN";"C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1201631";"INSULIN HUMAN";"4";"";"";"";"INSULIN";"";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL58";"MITOXANTRONE";"4";"444.49";"1";"-0.14";"MITOXANTRONE";"OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL119385";"NEFLAMAPIMOD";"2";"436.27";"1";"5.49";"VX-745";"Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL2105807";"MADURAMICIN";"0";"934.17";"2";"4.32";"MADURAMICIN";"N.CO[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]2[C@]3(C)CC[C@@H](O3)[C@]4(C)CC[C@]5(C[C@H](O)[C@@H](C)[C@H](O5)[C@@H](C)[C@@H]6O[C@](O)(CC(=O)O)[C@@H](C)[C@H](OC)[C@H]6OC)O4)[C@H]7O[C@](C)(O)[C@H](C)C[C@@H]7C)O[C@@H](C)[C@@H]1OC";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1069";"VALSARTAN";"4";"435.53";"0";"4.16";"VALSARTAN";"CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3nnn[nH]3)[C@@H](C(C)C)C(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL464538";"";"0";"566.42";"1";"5.33";"BW284C51, 3";"[Br-].[Br-].C[N+](C)(CC=C)c1ccc(CCC(=O)CCc2ccc(cc2)[N+](C)(C)CC=C)cc1";"Ki";"'='";"800";"nM";"6.1";"";"";"UO_0000065";"14.99";"0.28";"0.77";"35.72";"False";"CHEMBL3095599";"Inhibition of human recombinant AChE by Lineweaver-Burk plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091342";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL231160";"MEMOQUIN";"0";"632.89";"2";"6.27";"8,memoquin";"CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC";"Ki";"'='";"2.6";"nM";"8.59";"";"";"UO_0000065";"13.56";"0.25";"2.32";"10.33";"False";"CHEMBL1217062";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1212814";"1";"Scientific Literature";"J. Med. Chem.";"2010";""
"CHEMBL1909072";"PIPAMAZINE";"4";"401.96";"0";"4.53";"PIPAMAZINE";"NC(=O)C1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL154";"NAPROXEN";"4";"230.26";"0";"3.04";"NAPROXEN";"COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL404811";"DIGITONIN";"0";"1229.32";"";"";"DIGITONIN";"C[C@@H]1CC[C@@]2(OC1)O[C@H]3[C@@H](O)[C@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)C(O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]%10O[C@H](CO)[C@H](O)[C@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H]%10O)[C@H](O)[C@H]7O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL672";"FENOFIBRATE";"4";"360.84";"0";"4.68";"FENOFIBRATE";"CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2";"Ki";"";"";"";"";"";"Note: corresponding IC50 reported as Active";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL902";"FAMOTIDINE";"4";"337.46";"0";"-0.77";"FAMOTIDINE";"NC(=Nc1nc(CSCC\C(=N\S(=O)(=O)N)\N)cs1)N";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL189886";"BENZIL";"0";"210.23";"0";"2.75";"1";"O=C(C(=O)c1ccccc1)c2ccccc2";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL900099";"Inhibition of human acetylcholinesterase 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138234";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL2297276";"KUWANONU";"0";"438.52";"1";"5.75";"18";"COc1cc(O)c(cc1C\C=C(/C)\CCC=C(C)C)C2CC(=O)c3c(O)cc(O)cc3O2";"Ki";"'='";"3100";"nM";"5.51";"";"";"UO_0000065";"12.56";"0.24";"-0.24";"5.73";"False";"CHEMBL3071788";"Inhibition of AChE (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045386";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL2297980";"";"0";"442.44";"1";"5.61";"KM08871";"FC(F)(F)Oc1ccc(NC(=O)OC2CN(C2)C(c3ccccc3)c4ccccc4)cc1";"Ki";"'='";"22.78";"nM";"7.64";"";"";"UO_0000065";"17.27";"0.33";"2.03";"15.04";"False";"CHEMBL3069984";"Binding affinity to acetylcholinesterase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046949";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL3979816";"";"0";"413.47";"0";"3.18";"BDBM185737";"COc1ccc(CN2CCCCC2COc3ccc(cn3)C(=O)\C=N/O)cc1OC";"Ki";"'='";"233";"nM";"6.63";"";"335097";"UO_0000065";"16.04";"0.3";"3.45";"7.1";"False";"CHEMBL3887379";"Enzyme Inhibition Assay: Accordingly Ki is for uninhibited AChE. The higher the number, the less the native enzyme is inhibited by the reactivator compound, which is what one desires to achieve: reactivation of the inhibited AChE but little inhibition of native enzyme activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886296";"37";"BindingDB Database";"";"2015";""
"CHEMBL1096939";"KUWANON E";"0";"424.49";"1";"5.45";"19";"CC(=CCC\C(=C\Cc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)c(O)cc1O)\C)C";"Ki";"'='";"3100";"nM";"5.51";"";"";"UO_0000065";"12.98";"0.24";"0.06";"5.14";"False";"CHEMBL3071788";"Inhibition of AChE (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045386";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL3585779";"";"0";"394.45";"0";"2.53";"21";"COc1cccc(OC)c1C(C)NS(=O)(=O)NC(=O)OCc2ccccc2";"Ki";"'='";"0.0105";"nM";"10.98";"";"";"UO_0000065";"27.83";"0.56";"8.45";"10.66";"False";"CHEMBL3588578";"Inhibition of acetylcholinesterase (unknown origin) assessed as AChI hydrolysis using AChI and DTNB as substrate by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585326";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL3752467";"";"0";"441.62";"1";"7.01";"2e";"C(CCCNCc1oc2ccccc2c1)CCCNc3c4CCCCc4nc5ccccc35";"Ki";"'='";"0.72";"nM";"9.14";"";"";"UO_0000065";"20.7";"0.38";"2.13";"18.25";"False";"CHEMBL3755064";"Mixed-type inhibition of recombinant human AChE using acetylthiocholine iodide as substrate assessed as enzyme-inhibitor complex by Lineweaver-Burk double reciprocal plot method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751805";"1";"Scientific Literature";"J. Med. Chem.";"2016";""
"CHEMBL3401210";"";"0";"210.23";"0";"1.24";"14d";"CN(C)C(=O)N1OC(=CC1=O)C2CCC2";"Ki";"'='";"233";"mM/min";"";"Non standard unit for type";"";"";"";"";"";"";"False";"CHEMBL3404668";"Inhibition of recombinant human AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399922";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL3401213";"";"0";"226.28";"0";"1.87";"14g";"CCCC(C)C1=CC(=O)N(O1)C(=O)N(C)C";"Ki";"'='";"3110";"mM/min";"";"Non standard unit for type";"";"";"";"";"";"";"False";"CHEMBL3404668";"Inhibition of recombinant human AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399922";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL374905";"";"0";"244.29";"0";"1.66";"60";"O=C1N(CN2CCCCC2)c3ccccc3C1=O";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL918629";"Inhibition of human AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144473";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
